product,mass_kg,material_id,material_share,countryMaking,impact_ecs
calecon,0.04,ei-coton-organic,1,ROC,478.37941326227735
calecon,0.04,elasthane,1,ROC,498.9976548681109
calecon,0.04,ei-acrylique,1,ROC,449.7124250380604
calecon,0.04,ei-jute-kenaf,1,ROC,507.256682869597
calecon,0.04,ei-laine-par-defaut,1,ROC,851.7451971856486
calecon,0.04,ei-laine-nouvelle-filiere,1,ROC,470.9031634851257
calecon,0.04,ei-lin,1,ROC,427.3333600840149
calecon,0.04,ei-pa,1,ROC,445.8760651460661
calecon,0.04,ei-pp,1,ROC,417.60057571015386
calecon,0.04,ei-pet,1,ROC,429.0549758480946
calecon,0.04,ei-pet-r,1,ROC,422.7816650342895
calecon,0.04,ei-viscose,1,ROC,456.6590977990949
calecon,0.04,coton-rdpc,1,MM,376.51056076064026
calecon,0.04,coton-rdp,1,MM,373.91533620306393
calecon,0.04,ei-chanvre,1,MM,389.13761346438565
calecon,0.04,ei-coton,1,MM,538.370670481206
calecon,0.04,ei-coton-organic,1,MM,420.895065014408
calecon,0.04,elasthane,1,MM,441.5133066202417
calecon,0.04,ei-acrylique,1,MM,392.2280767901912
calecon,0.04,ei-jute-kenaf,1,MM,449.7723346217277
